Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Northern Cape   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Robbery at non-residential premises,0,0,1,0,0,0,0,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,2,2,0,2,0,2,0,2,2
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,2,3,2,0,6,1,1,6,2,5
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,1,0,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Britstown (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,5,5,0,3,4,2,3,7,7
Total Sexual Crimes,11,11,17,12,8,7,8,9,13,18
Attempted murder,0,6,1,1,3,0,1,0,1,2
Assault with the intent to inflict grievous bodily harm,127,105,87,65,56,46,53,59,77,58
Common assault,94,54,51,25,31,27,22,35,46,56
Common robbery,10,7,1,0,1,0,0,4,2,2
Robbery with aggravating circumstances,1,0,0,2,0,0,1,2,4,4
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,0,0,1,1,0,0,1,1,3
Malicious damage to property,27,22,21,14,17,9,11,10,19,15
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,21,21,12,4,6,7,8,17,11,8
Burglary at residential premises,71,70,43,41,28,31,25,27,24,31
Theft of motor vehicle and motorcycle,5,2,0,0,1,1,0,1,3,0
Theft out of or from motor vehicle,17,16,4,7,4,10,4,3,2,6
Stock-theft,41,27,52,48,34,43,29,31,39,57
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,0,0,0,0,0,0,0
Drug-related crime,10,13,5,9,4,7,9,9,7,17
Driving under the influence of alcohol or drugs,5,4,7,6,9,4,2,2,7,1
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,70,62,50,29,26,31,23,14,26,27
Commercial crime,3,2,1,1,4,3,1,3,1,2
Shoplifting,27,5,4,5,3,3,3,5,0,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,1
Robbery at non-residential premises,0,0,0,0,0,0,0,1,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,3,4,3,1,1,0,2,6,2
Public violence,0,1,1,0,0,0,0,0,0,1
Crimen injuria,28,12,13,6,6,4,4,3,3,4
Neglect and ill-treatment of children ,1,1,0,0,2,1,1,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Calvinia (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,4,4,6,5,2,6,4,3,2
Total Sexual Crimes,17,11,9,9,11,10,12,18,29,27
Attempted murder,15,14,7,5,5,4,4,6,5,11
Assault with the intent to inflict grievous bodily harm,88,79,66,85,84,67,75,62,61,53
Common assault,300,232,151,143,105,95,118,143,122,117
Common robbery,6,9,7,2,1,1,6,3,2,9
Robbery with aggravating circumstances,11,5,6,3,4,4,1,3,4,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,2,0,1,2,2,2,0,2
Malicious damage to property,65,64,32,44,36,31,23,25,27,36
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,45,47,19,13,18,14,10,11,9,13
Burglary at residential premises,97,130,45,41,29,32,38,31,47,49
Theft of motor vehicle and motorcycle,6,0,3,5,0,4,1,1,0,1
Theft out of or from motor vehicle,24,27,18,10,6,6,11,11,8,14
Stock-theft,49,37,19,24,16,12,16,16,30,21
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,1,1,2,0,0,0,0,0,4
Drug-related crime,45,39,10,27,13,16,25,21,28,62
Driving under the influence of alcohol or drugs,5,7,14,9,12,10,7,9,18,13
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,176,154,72,44,55,65,75,74,61,90
Commercial crime,5,7,5,5,7,8,3,8,9,6
Shoplifting,9,23,11,9,3,7,6,8,4,5
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,1
Robbery at non-residential premises,0,0,0,0,0,0,0,1,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,2,4,4,3,3,4,6,2,2
Public violence,1,1,0,4,1,1,0,1,1,2
Crimen injuria,29,23,19,24,14,15,17,18,16,29
Neglect and ill-treatment of children ,5,3,0,7,2,1,3,0,1,4
Kidnapping,1,1,0,0,1,0,1,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Campbell (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,3,2,0,2,1,1,3,0,2
Total Sexual Crimes,15,11,12,11,9,12,3,5,13,13
Attempted murder,25,12,3,9,4,1,0,2,1,5
Assault with the intent to inflict grievous bodily harm,68,46,50,44,45,46,44,41,28,35
Common assault,60,26,24,29,19,17,27,31,22,12
Common robbery,2,6,10,3,2,0,0,3,1,1
Robbery with aggravating circumstances,4,2,1,1,0,2,0,1,1,2
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,1,0,0,0,0,2,0,0
Malicious damage to property,14,11,12,12,7,8,7,10,10,29
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,5,3,3,0,2,2,0,2,4,3
Burglary at residential premises,18,27,14,22,17,12,19,13,11,17
Theft of motor vehicle and motorcycle,1,5,1,0,0,0,0,1,0,0
Theft out of or from motor vehicle,1,3,1,3,1,1,1,2,1,1
Stock-theft,47,43,24,27,26,43,23,26,22,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,0,0,0,0,0,0,0
Drug-related crime,7,7,6,8,8,4,8,15,13,13
Driving under the influence of alcohol or drugs,2,1,7,5,5,7,4,7,4,10
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,38,36,20,25,28,29,13,25,9,18
Commercial crime,0,1,2,0,1,1,0,1,0,0
Shoplifting,0,0,1,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,2,1,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,2,4,2,2,1,1,4,2,0
Public violence,0,0,0,1,0,0,0,0,2,0
Crimen injuria,20,5,6,5,1,2,1,2,2,1
Neglect and ill-treatment of children ,1,0,2,0,2,1,0,1,1,0
Kidnapping,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Carnarvon (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,6,3,11,5,6,2,0,10,4
Total Sexual Crimes,16,24,7,13,16,23,44,12,15,13
Attempted murder,2,3,5,5,5,1,8,7,3,8
Assault with the intent to inflict grievous bodily harm,54,75,63,86,100,122,118,93,94,123
Common assault,81,74,91,117,102,85,99,76,89,80
Common robbery,7,3,6,3,6,13,4,9,3,4
Robbery with aggravating circumstances,0,0,0,1,3,1,1,0,2,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,3,2,1,1,0,0,3
Malicious damage to property,17,12,17,30,29,24,24,18,23,22
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,12,15,25,11,13,14,13,14,17,8
Burglary at residential premises,44,26,22,23,52,52,56,31,26,42
Theft of motor vehicle and motorcycle,1,0,0,0,0,0,0,0,3,1
Theft out of or from motor vehicle,5,14,5,3,7,9,3,7,12,8
Stock-theft,21,7,9,21,30,9,32,22,22,21
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,1,0,0,0,1,2,0,1,0
Drug-related crime,29,19,29,15,22,27,32,28,61,51
Driving under the influence of alcohol or drugs,0,2,4,3,5,8,6,10,4,3
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,47,28,33,47,59,48,48,31,35,33
Commercial crime,5,2,2,1,7,2,7,6,5,2
Shoplifting,19,18,8,9,10,12,10,8,7,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,2,1
Robbery at non-residential premises,0,0,0,0,0,1,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,3,0,3,2,2,1,2,7,5
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,5,6,4,14,5,5,3,5,2,4
Neglect and ill-treatment of children ,5,4,6,7,9,4,10,3,0,1
Kidnapping,1,2,2,0,0,2,3,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Colesberg (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
Colesberg ceded Kuyasa December 2004,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,13,17,4,2,6,3,3,2,2,8
Total Sexual Crimes,41,30,16,5,6,14,15,5,10,21
Attempted murder,25,21,8,6,4,3,7,7,2,5
Assault with the intent to inflict grievous bodily harm,251,130,43,60,55,67,42,59,54,61
Common assault,159,84,27,36,31,33,35,39,51,67
Common robbery,28,17,12,4,4,1,4,6,1,3
Robbery with aggravating circumstances,8,8,1,8,1,0,0,1,2,2
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,0,0,0,0,1,0,1,2,2
Malicious damage to property,62,33,17,13,15,16,9,17,15,34
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,55,59,29,32,10,24,30,30,27,43
Burglary at residential premises,95,73,55,39,10,23,21,31,15,37
Theft of motor vehicle and motorcycle,4,5,0,7,2,3,3,4,2,10
Theft out of or from motor vehicle,35,23,38,16,12,5,9,22,9,39
Stock-theft,92,53,44,25,22,38,35,28,17,32
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,0,0,1,1,0,1,0,0,2
Drug-related crime,19,7,14,13,12,8,22,21,10,6
Driving under the influence of alcohol or drugs,16,16,7,14,8,18,8,8,4,5
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,153,137,74,49,41,50,63,52,55,56
Commercial crime,22,22,8,8,11,13,13,16,30,32
Shoplifting,54,31,15,9,14,13,11,12,6,15
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,1,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,2,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,11,12,7,6,10,2,5,10,3,11
Public violence,3,0,0,0,2,2,0,1,0,3
Crimen injuria,10,11,11,6,2,11,18,13,10,6
Neglect and ill-treatment of children ,9,0,3,0,0,1,2,0,1,2
Kidnapping,0,1,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Danielskuil (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,8,3,5,5,6,7,5,5,7,4
Total Sexual Crimes,21,23,22,16,14,12,19,18,20,19
Attempted murder,19,46,27,20,13,16,6,8,2,8
Assault with the intent to inflict grievous bodily harm,90,108,106,74,72,62,96,72,73,77
Common assault,66,77,42,33,20,42,41,42,27,37
Common robbery,9,20,7,5,5,7,6,5,8,3
Robbery with aggravating circumstances,4,7,4,0,7,4,7,11,6,9
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,0,1,0,3,0,0,10,1
Malicious damage to property,36,40,26,28,26,20,31,16,28,18
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,24,32,38,46,47,52,30,29,31,31
Burglary at residential premises,59,79,71,55,46,55,46,36,50,48
Theft of motor vehicle and motorcycle,8,6,5,3,2,3,3,2,2,3
Theft out of or from motor vehicle,10,20,8,10,12,11,16,9,7,5
Stock-theft,48,79,40,30,18,25,23,13,26,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,3,0,1,0,0,1,0,0
Drug-related crime,16,14,11,7,6,10,3,8,11,1
Driving under the influence of alcohol or drugs,12,20,14,5,11,11,17,4,5,3
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,114,71,76,51,52,75,53,40,26,29
Commercial crime,8,7,12,2,3,2,5,5,3,5
Shoplifting,20,16,16,6,13,10,5,4,4,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,0,0,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,0,1,1
Robbery at non-residential premises,0,0,0,0,0,2,1,4,2,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,6,4,3,2,7,6,6,6,10
Public violence,0,0,1,0,0,0,0,0,5,0
Crimen injuria,29,14,6,6,6,8,8,10,8,4
Neglect and ill-treatment of children ,20,3,2,2,0,2,0,0,0,1
Kidnapping,0,0,0,0,0,0,1,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  De Aar (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,4,7,7,3,2,5,6,3,1
Total Sexual Crimes,28,23,31,20,26,20,22,26,19,18
Attempted murder,10,8,4,7,2,4,5,6,6,7
Assault with the intent to inflict grievous bodily harm,117,83,120,94,85,77,92,87,84,76
Common assault,174,149,120,103,61,72,82,77,96,91
Common robbery,38,17,10,20,15,12,20,10,5,16
Robbery with aggravating circumstances,7,1,5,5,3,3,5,3,7,15
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,5,4,5,1,1,4,1,2,1,3
Malicious damage to property,65,59,54,52,38,25,31,39,35,41
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,53,48,50,47,50,41,49,47,50,74
Burglary at residential premises,174,135,102,143,91,98,109,98,91,187
Theft of motor vehicle and motorcycle,8,5,1,5,3,1,5,0,3,5
Theft out of or from motor vehicle,78,48,16,25,22,20,17,14,17,32
Stock-theft,65,43,75,66,51,44,68,64,44,60
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,0,3,0,1,1,1,0,0,1
Drug-related crime,70,31,30,19,14,19,23,17,9,14
Driving under the influence of alcohol or drugs,10,14,8,13,17,9,31,11,16,14
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,348,208,178,164,120,122,146,120,112,99
Commercial crime,18,22,17,23,17,16,156,35,41,25
Shoplifting,140,138,156,62,51,68,79,62,70,71
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,2,3,0,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,1,1,3,4,2,4,1,6,2,3
Public violence,0,1,0,0,0,0,0,1,0,0
Crimen injuria,48,17,24,16,12,16,8,7,17,12
Neglect and ill-treatment of children ,4,1,0,4,1,2,0,2,1,0
Kidnapping,0,2,1,0,0,1,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Deben (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,0,0,0,2,0,0,0,0,1,2
Total Sexual Crimes,7,4,7,8,4,12,8,11,9,7
Attempted murder,6,22,9,13,11,15,4,3,5,4
Assault with the intent to inflict grievous bodily harm,85,91,49,57,50,52,17,21,27,34
Common assault,53,46,16,15,16,12,12,19,16,22
Common robbery,2,1,1,3,2,2,0,1,1,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,1,2,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,1,1,0,0,0,0,0,1,1
Malicious damage to property,14,16,9,11,7,10,2,2,9,8
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,4,2,1,0,2,2,4,5,6,4
Burglary at residential premises,13,20,11,14,24,21,10,12,17,16
Theft of motor vehicle and motorcycle,0,0,1,1,0,0,1,1,4,2
Theft out of or from motor vehicle,3,1,0,1,1,3,0,0,0,0
Stock-theft,19,6,5,4,12,10,19,20,7,14
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,1,0,0,1,0,3,3,1,1
Drug-related crime,2,1,2,10,2,6,21,21,15,5
Driving under the influence of alcohol or drugs,2,1,8,3,6,8,7,5,3,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,29,26,18,20,19,22,17,9,14,10
Commercial crime,0,1,1,1,0,1,0,0,1,0
Shoplifting,2,2,3,1,0,0,2,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,0,0
Robbery at non-residential premises,0,0,0,0,0,0,0,1,1,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,1,0,1,0,1,2,0,0,2
Public violence,0,1,0,0,0,0,0,0,0,0
Crimen injuria,29,36,12,4,7,10,1,1,2,1
Neglect and ill-treatment of children ,0,2,0,1,0,2,0,0,2,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Delportshoop (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,7,3,0,4,3,1,0,2,3
Total Sexual Crimes,25,20,28,19,17,10,16,19,22,15
Attempted murder,29,30,13,17,15,12,12,2,8,3
Assault with the intent to inflict grievous bodily harm,72,66,60,61,67,62,62,63,53,53
Common assault,98,112,58,56,36,35,30,36,24,29
Common robbery,10,11,6,9,7,15,6,5,3,4
Robbery with aggravating circumstances,6,3,4,5,6,7,12,7,5,8
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,3,1,0,1,3,0,0,1
Malicious damage to property,35,32,23,22,23,16,29,16,19,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,30,36,36,23,29,24,21,11,18,17
Burglary at residential premises,50,75,37,44,53,49,27,34,36,37
Theft of motor vehicle and motorcycle,1,3,2,2,3,0,2,1,1,0
Theft out of or from motor vehicle,14,19,5,5,6,5,5,2,6,7
Stock-theft,17,34,19,26,23,28,38,31,19,10
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,1,2,3,1,1,0,0,0,1
Drug-related crime,20,21,12,17,17,5,10,15,12,14
Driving under the influence of alcohol or drugs,25,36,8,11,25,15,21,21,15,5
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,104,70,52,56,76,67,63,45,52,38
Commercial crime,5,4,2,3,3,2,5,1,3,4
Shoplifting,10,6,3,2,0,1,2,0,0,2
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,1,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,2,0,0,0,0,0
Robbery at non-residential premises,0,0,2,0,0,5,3,2,4,4
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,6,3,9,6,9,3,6,7,6
Public violence,0,0,0,0,0,0,4,0,1,0
Crimen injuria,7,8,3,5,5,4,3,1,1,4
Neglect and ill-treatment of children ,0,0,0,0,1,1,0,1,1,0
Kidnapping,1,0,0,0,0,0,0,1,1,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Dingleton (NC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,0,1,1,2,1,0,0,1,1
Total Sexual Crimes,9,9,5,6,8,7,4,10,4,7
Attempted murder,12,10,3,4,2,1,3,2,2,1
Assault with the intent to inflict grievous bodily harm,44,45,36,44,44,50,39,25,23,19
Common assault,50,41,41,45,23,14,14,10,8,4
Common robbery,1,8,2,5,2,3,1,3,2,0
Robbery with aggravating circumstances,1,0,5,0,2,1,2,0,0,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,0,0,1,0,0,1,0
Malicious damage to property,13,13,13,24,21,12,5,11,6,13
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,9,9,11,9,7,10,14,7,23,22
Burglary at residential premises,13,22,32,24,24,26,4,9,4,6
Theft of motor vehicle and motorcycle,1,3,1,0,1,2,0,0,1,1
Theft out of or from motor vehicle,4,6,7,7,9,8,2,5,5,4
Stock-theft,22,22,10,6,4,6,6,0,2,2
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,1,0,0,1,0,0,0,0,0
Drug-related crime,1,0,1,2,6,7,6,0,1,2
Driving under the influence of alcohol or drugs,3,6,6,5,5,9,4,1,4,3
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,59,48,32,34,45,54,21,31,23,30
Commercial crime,2,1,2,1,0,1,0,2,2,1
Shoplifting,0,2,1,1,2,1,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
