Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Western Cape  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Carjacking,1,2,1,1,0,2,0,2,1,3
Truck hijacking,0,0,0,0,0,0,1,0,0,0
Robbery at residential premises,1,0,0,0,2,2,3,5,4,5
Robbery at non-residential premises,0,0,0,0,3,4,5,9,7,7
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,0,4,5,3,6,4,6,3,6
Public violence,4,2,0,3,3,1,7,7,16,1
Crimen injuria,45,42,42,19,22,33,61,47,45,80
Neglect and ill-treatment of children ,13,4,1,1,9,10,6,8,2,4
Kidnapping,5,2,2,0,0,0,2,3,3,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Bishop Lavis (WC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,28,41,48,36,51,46,36,36,54,59
Total Sexual Crimes,188,205,175,200,135,106,128,114,125,136
Attempted murder,122,96,81,100,51,101,83,121,89,174
Assault with the intent to inflict grievous bodily harm,553,401,404,421,314,290,474,424,465,436
Common assault,1355,870,612,630,411,433,662,408,466,593
Common robbery,395,231,145,159,100,96,162,250,272,296
Robbery with aggravating circumstances,294,210,222,223,229,257,343,256,252,300
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,26,5,13,9,6,2,10,3,18,10
Malicious damage to property,670,548,608,767,597,506,563,524,476,571
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,232,155,156,262,186,125,210,114,147,194
Burglary at residential premises,662,450,546,542,435,405,393,311,335,413
Theft of motor vehicle and motorcycle,84,78,105,85,117,115,83,44,47,54
Theft out of or from motor vehicle,633,526,611,579,650,466,659,522,580,628
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,62,126,173,160,176,155,123,237,136,167
Drug-related crime,499,819,1093,1333,1348,1430,1759,2459,2753,2977
Driving under the influence of alcohol or drugs,67,70,63,131,140,153,237,245,344,181
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2094,1802,1845,2295,2225,1861,1810,1218,1512,1427
Commercial crime,41,36,26,23,26,38,45,39,43,55
Shoplifting,300,205,120,225,334,251,284,273,132,135
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,30,17,22,13,6,8,18,6,8,14
Truck hijacking,0,0,0,0,1,0,0,1,2,1
Robbery at residential premises,6,0,0,0,1,9,2,5,7,20
Robbery at non-residential premises,10,1,0,1,3,10,11,14,15,17
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,19,19,19,10,19,12,13,10,10,7
Public violence,5,5,0,4,5,4,9,2,5,8
Crimen injuria,451,205,121,67,34,61,139,88,107,187
Neglect and ill-treatment of children ,63,51,28,27,10,24,18,10,11,14
Kidnapping,15,9,7,7,1,2,2,9,11,11
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Bonnievale (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,6,6,8,4,3,6,4,2,7
Total Sexual Crimes,38,44,27,42,34,30,17,24,19,23
Attempted murder,4,1,0,2,0,1,1,3,0,3
Assault with the intent to inflict grievous bodily harm,108,107,92,86,82,77,70,70,54,55
Common assault,158,91,93,66,68,76,59,50,45,36
Common robbery,10,6,4,5,5,4,4,6,6,8
Robbery with aggravating circumstances,5,0,0,2,0,0,1,1,4,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,0,3,2,1,1,0,2,2,0
Malicious damage to property,61,56,35,34,28,39,36,32,32,43
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,42,25,22,29,18,16,15,35,38,24
Burglary at residential premises,121,82,63,61,31,56,43,41,68,76
Theft of motor vehicle and motorcycle,2,1,1,1,1,0,2,1,1,1
Theft out of or from motor vehicle,52,44,19,30,14,20,14,13,16,32
Stock-theft,35,9,7,20,9,15,9,16,6,8
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,8,7,0,2,1,0,1,0,1
Drug-related crime,47,63,65,55,44,45,89,83,102,139
Driving under the influence of alcohol or drugs,11,11,15,6,13,10,12,45,39,28
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,123,105,84,52,56,103,63,76,84,81
Commercial crime,5,7,4,2,0,4,4,2,9,4
Shoplifting,15,15,16,10,9,9,2,6,11,6
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,1,0,2,2
Robbery at non-residential premises,1,0,0,0,0,0,0,1,2,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,6,7,2,5,2,6,3,3,3
Public violence,0,0,0,0,0,0,0,0,2,4
Crimen injuria,57,47,32,19,32,27,10,15,12,10
Neglect and ill-treatment of children ,4,1,2,1,0,0,1,0,1,0
Kidnapping,0,1,0,1,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Bothasig (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,2,0,0,1,1,2,0,1,1
Total Sexual Crimes,11,12,15,9,12,15,23,11,15,10
Attempted murder,6,1,3,3,1,1,3,6,2,5
Assault with the intent to inflict grievous bodily harm,39,35,33,21,29,10,27,22,20,19
Common assault,146,166,146,145,115,71,103,122,121,91
Common robbery,32,20,16,19,27,16,31,27,22,24
Robbery with aggravating circumstances,25,27,31,39,54,44,55,31,32,41
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,8,5,4,1,0,0,1,2,0,0
Malicious damage to property,76,98,127,138,135,104,118,110,118,93
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,10,16,6,14,18,40,34,26,28,18
Burglary at residential premises,391,258,187,223,299,241,305,412,372,417
Theft of motor vehicle and motorcycle,152,169,158,175,162,93,88,92,98,61
Theft out of or from motor vehicle,163,204,179,134,197,153,209,257,259,204
Stock-theft,2,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,4,2,1,5,3,4,4,11,3,1
Drug-related crime,28,46,69,111,135,191,234,256,208,144
Driving under the influence of alcohol or drugs,26,25,66,68,99,127,175,129,134,172
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,535,513,378,465,439,369,378,369,390,431
Commercial crime,9,11,6,27,40,67,51,138,85,68
Shoplifting,43,24,26,13,25,23,52,51,42,40
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,5,2,1,0,3,4,4,0,2,1
Truck hijacking,0,0,0,0,0,1,0,1,0,0
Robbery at residential premises,3,0,1,1,0,4,11,11,5,7
Robbery at non-residential premises,1,0,0,0,1,3,6,0,1,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,9,7,6,8,10,7,7,9,5,6
Public violence,2,0,0,0,0,1,0,0,0,0
Crimen injuria,31,32,30,21,23,8,19,35,22,28
Neglect and ill-treatment of children ,5,1,1,0,0,1,0,0,1,1
Kidnapping,0,0,0,1,1,0,0,1,2,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Brackenfell (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,9,17,12,7,9,6,2,3,4
Total Sexual Crimes,34,32,31,37,35,41,30,17,35,31
Attempted murder,18,14,12,10,6,6,6,11,6,5
Assault with the intent to inflict grievous bodily harm,72,78,73,74,65,70,87,69,64,41
Common assault,287,254,212,240,282,279,245,245,220,198
Common robbery,58,57,43,24,46,47,51,53,49,50
Robbery with aggravating circumstances,48,59,58,59,68,70,84,81,76,79
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,3,1,2,1,1,2,3,4,2
Malicious damage to property,242,312,282,305,279,165,204,147,123,125
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,179,208,176,148,158,191,245,196,206,234
Burglary at residential premises,724,522,454,466,474,553,401,463,535,671
Theft of motor vehicle and motorcycle,310,271,296,364,317,315,269,297,298,343
Theft out of or from motor vehicle,504,487,434,372,455,552,546,444,553,486
Stock-theft,2,1,1,0,2,1,0,0,0,1
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,4,9,10,13,8,6,5,4,9
Drug-related crime,22,25,36,39,61,69,94,134,133,117
Driving under the influence of alcohol or drugs,101,84,90,158,175,72,126,182,149,138
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,1402,1498,1402,1338,1343,1438,1346,1043,1178,1133
Commercial crime,198,205,226,146,203,255,279,252,308,319
Shoplifting,150,168,225,204,268,292,401,462,343,361
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,6,4,3,5,4,5,4,4,4,8
Truck hijacking,0,0,0,0,0,0,1,0,0,1
Robbery at residential premises,3,5,2,0,2,2,14,19,11,9
Robbery at non-residential premises,9,10,6,0,7,14,11,10,15,13
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,10,16,14,12,13,16,5,10,18,11
Public violence,0,5,2,2,0,0,0,3,0,0
Crimen injuria,57,67,66,53,68,55,75,66,41,64
Neglect and ill-treatment of children ,4,1,3,3,0,5,5,3,1,3
Kidnapping,0,3,0,0,0,0,1,0,3,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Bredasdorp (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,8,11,13,5,7,8,4,11,10
Total Sexual Crimes,45,61,33,27,44,43,27,47,60,34
Attempted murder,12,11,5,2,8,2,6,8,12,5
Assault with the intent to inflict grievous bodily harm,220,207,185,178,180,145,190,205,159,177
Common assault,318,255,153,128,149,138,169,215,181,208
Common robbery,24,17,4,5,5,5,17,25,12,14
Robbery with aggravating circumstances,16,5,9,6,10,8,12,21,10,24
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,7,4,2,1,3,6,7,4,3,9
Malicious damage to property,127,116,85,61,58,54,67,63,73,70
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,63,41,49,32,32,34,27,32,21,61
Burglary at residential premises,245,183,177,124,108,94,129,158,130,168
Theft of motor vehicle and motorcycle,9,7,7,1,4,5,2,2,5,10
Theft out of or from motor vehicle,66,33,32,39,40,22,21,24,18,32
Stock-theft,49,32,36,49,23,24,26,13,14,15
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,6,7,4,2,4,2,0,2,16,2
Drug-related crime,191,228,200,140,127,125,96,176,181,133
Driving under the influence of alcohol or drugs,18,33,44,33,45,49,39,46,50,48
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,371,254,205,181,159,197,194,208,193,219
Commercial crime,16,22,14,19,17,19,29,36,35,31
Shoplifting,37,24,25,25,32,36,32,31,41,37
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,0,0,0,1,3,2,1,1,2
Robbery at non-residential premises,0,0,0,0,1,3,4,1,1,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,5,2,5,8,1,3,5,2,5
Public violence,2,1,0,0,1,0,1,1,0,0
Crimen injuria,83,81,34,25,36,46,51,47,48,53
Neglect and ill-treatment of children ,2,0,1,0,1,0,0,0,1,1
Kidnapping,5,0,0,1,1,1,1,2,3,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Caledon (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,7,10,8,12,10,3,6,5,3,10
Total Sexual Crimes,37,56,46,48,44,31,49,51,33,62
Attempted murder,5,8,1,3,9,3,1,3,6,5
Assault with the intent to inflict grievous bodily harm,190,168,135,137,150,115,109,115,98,118
Common assault,336,332,214,215,237,186,179,205,197,168
Common robbery,18,11,3,10,3,8,12,13,14,19
Robbery with aggravating circumstances,8,11,6,6,7,14,10,3,15,15
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,4,8,4,5,6,2,1,1,3,2
Malicious damage to property,154,172,120,129,115,81,107,80,70,88
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,80,83,58,49,37,40,55,40,40,61
Burglary at residential premises,240,182,123,177,94,118,145,123,137,171
Theft of motor vehicle and motorcycle,37,25,13,14,6,11,3,5,9,4
Theft out of or from motor vehicle,47,81,70,93,58,57,69,48,37,61
Stock-theft,28,16,7,12,13,14,34,18,18,14
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,7,7,10,8,8,2,6,7,7
Drug-related crime,219,356,327,327,400,382,394,575,579,577
Driving under the influence of alcohol or drugs,54,92,75,56,96,83,85,138,121,78
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,384,335,227,249,227,270,265,228,267,261
Commercial crime,85,33,27,104,35,13,22,29,33,43
Shoplifting,47,38,17,29,21,24,31,35,19,16
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,1,0,0,0,0,0,0,1
Truck hijacking,0,0,0,0,0,0,0,0,1,1
Robbery at residential premises,0,0,0,0,0,0,0,1,0,2
Robbery at non-residential premises,0,0,0,0,0,5,2,0,3,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,12,12,18,13,14,15,9,12,7,8
Public violence,2,0,1,0,0,0,0,0,0,4
Crimen injuria,41,24,27,22,38,25,8,31,27,20
Neglect and ill-treatment of children ,0,1,2,3,4,0,2,2,0,1
Kidnapping,1,0,2,3,3,0,1,3,2,2
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Calitzdorp (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,4,5,5,6,2,6,3,1,0
Total Sexual Crimes,23,17,30,20,18,11,39,22,10,19
Attempted murder,5,2,2,1,4,0,0,0,0,0
Assault with the intent to inflict grievous bodily harm,77,70,96,99,89,71,53,50,69,81
Common assault,267,181,148,125,135,83,86,91,121,88
Common robbery,3,2,1,1,1,0,0,1,3,10
Robbery with aggravating circumstances,0,0,0,1,0,0,1,0,4,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,2,0,0,0,1,1,2,2,0
Malicious damage to property,59,66,51,39,42,37,29,31,31,34
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,37,34,23,30,38,32,45,55,37,55
Burglary at residential premises,74,66,51,58,74,55,74,80,82,91
Theft of motor vehicle and motorcycle,1,2,0,1,0,1,0,0,0,2
Theft out of or from motor vehicle,10,9,9,11,7,10,4,20,20,22
Stock-theft,17,15,14,3,13,15,14,11,12,22
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,2,1,0,2,0,0,0,2,1,0
Drug-related crime,38,89,114,85,74,106,111,122,123,125
Driving under the influence of alcohol or drugs,3,6,16,12,12,25,26,21,35,23
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,122,93,73,61,62,84,56,53,70,66
Commercial crime,1,2,1,0,0,1,0,1,1,3
Shoplifting,11,3,6,2,3,6,5,4,9,10
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,1,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,3,2,2,4,5,2,2,1,3,3
Public violence,1,0,0,0,0,0,0,0,0,1
Crimen injuria,47,34,30,24,26,9,11,13,16,9
Neglect and ill-treatment of children ,1,4,4,1,0,1,1,0,1,0
Kidnapping,1,0,0,0,0,0,1,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Camps Bay (WC)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,1,0,1,0,1,1,3,0,0
Total Sexual Crimes,17,10,8,7,6,5,10,13,9,10
Attempted murder,1,1,1,3,4,2,2,2,0,2
Assault with the intent to inflict grievous bodily harm,12,9,13,16,16,17,14,15,9,5
Common assault,54,67,53,43,55,52,62,57,30,24
Common robbery,17,7,12,10,15,33,30,27,13,5
Robbery with aggravating circumstances,28,10,24,14,36,44,19,18,15,6
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,0,0,0,1,0,1,1,0
Malicious damage to property,110,111,130,109,90,83,50,36,18,13
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,12,9,10,3,5,7,19,19,18,6
Burglary at residential premises,132,118,220,285,341,209,209,172,148,107
Theft of motor vehicle and motorcycle,125,94,126,91,107,54,42,27,14,21
Theft out of or from motor vehicle,260,387,366,290,265,197,193,234,223,174
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,2,8,2,1,5,3,0,2,2
Drug-related crime,24,32,38,49,43,55,68,77,110,138
Driving under the influence of alcohol or drugs,15,45,32,16,22,50,51,59,95,46
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,820,728,631,514,537,485,697,537,344,254
Commercial crime,22,21,28,26,34,35,31,43,32,23
Shoplifting,17,18,10,15,6,19,7,5,27,7
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,3,0,3,1,4,2,0,1,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,10,0,1,0,12,23,6,10,6,3
Robbery at non-residential premises,0,0,0,0,3,1,0,0,1,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,3,0,2,1,1,0,1,0,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,7,9,15,12,4,10,15,13,3,3
Neglect and ill-treatment of children ,0,0,0,0,0,1,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,2,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Cape Town Central (WC)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,24,11,14,15,17,5,7,7,4,12
Total Sexual Crimes,133,180,153,103,116,121,101,90,87,71
Attempted murder,31,23,16,9,10,10,9,15,8,10
Assault with the intent to inflict grievous bodily harm,306,274,347,270,246,207,196,167,170,131
Common assault,892,1064,881,803,704,711,694,756,653,706
Common robbery,1042,811,717,628,584,614,891,879,818,934
Robbery with aggravating circumstances,541,702,796,831,647,502,486,457,444,507
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,10,5,2,7,2,3,1,1,3,3
Malicious damage to property,874,988,1217,1168,1027,917,642,443,421,363
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,590,411,396,480,437,369,396,323,246,383
Burglary at residential premises,957,1128,839,974,810,676,671,714,668,828
Theft of motor vehicle and motorcycle,921,691,732,715,631,460,464,298,366,398
Theft out of or from motor vehicle,3371,2997,3471,2925,2333,1857,2907,3054,3477,3297
Stock-theft,0,0,0,0,0,0,0,0,0,0
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,16,30,26,27,25,26,21,16,16,4
Drug-related crime,808,1012,1184,1303,1458,1394,1475,1539,1832,1963
Driving under the influence of alcohol or drugs,157,221,241,274,273,313,268,265,341,354
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,7264,7709,6749,6391,6014,5218,5017,5159,5318,5958
Commercial crime,758,868,992,987,1110,1245,1030,1048,932,912
Shoplifting,1100,1065,1154,1012,1048,1235,1315,1306,1226,1345
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
