Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  North West  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
Robbery at non-residential premises,0,0,0,0,1,2,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,11,6,10,3,4,6,9,10,3,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,8,5,5,2,2,3,3,2,4,4
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,1,0,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Boshoek (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,4,0,1,0,0,1,1,1,0,2
Total Sexual Crimes,2,4,4,0,2,4,4,5,4,6
Attempted murder,1,4,0,1,0,1,0,0,1,0
Assault with the intent to inflict grievous bodily harm,13,12,10,12,10,12,14,16,10,18
Common assault,3,4,6,3,3,2,1,2,6,4
Common robbery,1,0,2,0,0,1,0,0,0,0
Robbery with aggravating circumstances,0,0,0,0,0,0,0,0,1,0
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,0,0,1,0,0,0,0,0,0,0
Malicious damage to property,3,4,2,3,2,4,4,3,4,3
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,4,2,11,3,0,6,6,4,4,4
Burglary at residential premises,7,4,6,12,5,3,3,9,7,7
Theft of motor vehicle and motorcycle,0,1,0,0,0,0,0,1,1,1
Theft out of or from motor vehicle,0,1,0,0,0,1,2,1,1,0
Stock-theft,6,9,9,5,10,14,12,19,29,20
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,0,1,0,0,3,0,0,0
Drug-related crime,1,1,0,1,1,6,3,0,0,2
Driving under the influence of alcohol or drugs,0,0,0,0,0,1,0,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,11,6,8,5,20,12,18,11,16,17
Commercial crime,2,0,1,1,0,0,0,0,0,2
Shoplifting,0,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,0,1,0
Robbery at non-residential premises,0,0,0,0,0,0,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,2,0,0,1,1,0,0,3,2,0
Public violence,0,0,0,0,0,0,0,0,0,0
Crimen injuria,0,0,1,1,1,1,0,1,3,0
Neglect and ill-treatment of children ,0,0,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Bray (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,1,1,1,0,2,0,1,1,1,2
Total Sexual Crimes,10,7,2,5,1,5,0,9,3,7
Attempted murder,0,1,0,0,0,0,0,0,0,2
Assault with the intent to inflict grievous bodily harm,20,21,7,17,10,9,7,13,21,8
Common assault,17,3,0,0,1,2,3,8,1,7
Common robbery,0,1,0,0,0,0,0,0,0,1
Robbery with aggravating circumstances,0,0,0,2,0,2,1,0,1,1
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,1,0,1,0,0,0,0,0,0,2
Malicious damage to property,3,2,2,1,4,4,2,1,3,6
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,8,10,9,5,3,1,5,2,5,8
Burglary at residential premises,11,9,10,7,2,3,6,6,6,8
Theft of motor vehicle and motorcycle,1,0,0,0,0,0,0,0,0,0
Theft out of or from motor vehicle,0,0,0,0,1,0,0,2,0,1
Stock-theft,13,7,5,5,6,4,13,13,14,19
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,0,1,0,0,1,0,0,0,1
Drug-related crime,0,3,1,1,0,7,11,7,3,7
Driving under the influence of alcohol or drugs,2,0,0,0,0,0,1,0,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,20,8,13,5,4,9,9,11,5,21
Commercial crime,4,1,0,0,2,0,0,4,1,0
Shoplifting,2,0,0,0,0,0,0,0,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,1,0,0,0,0,1,1
Robbery at non-residential premises,0,0,0,0,0,1,0,0,0,0
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,0,1,0,0,0,0,3,0,0
Public violence,0,1,0,0,0,0,0,0,0,0
Crimen injuria,2,1,0,0,1,1,2,0,0,2
Neglect and ill-treatment of children ,0,0,0,0,0,0,1,0,0,1
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Brits (NW)  [169]   for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,22,27,23,24,29,39,29,26,37,22
Total Sexual Crimes,154,152,132,113,98,106,151,210,212,169
Attempted murder,25,29,34,35,33,51,61,43,58,58
Assault with the intent to inflict grievous bodily harm,591,543,464,424,488,595,698,654,610,492
Common assault,713,759,586,402,425,463,669,557,397,292
Common robbery,197,238,199,96,71,129,185,145,125,101
Robbery with aggravating circumstances,89,175,177,241,268,426,446,404,439,392
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,20,17,14,16,25,21,23,28,35,28
Malicious damage to property,418,418,403,309,349,362,456,379,263,249
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,192,211,241,182,277,351,324,253,231,264
Burglary at residential premises,611,741,820,589,586,727,743,756,703,734
Theft of motor vehicle and motorcycle,203,343,291,364,285,333,290,399,309,220
Theft out of or from motor vehicle,200,328,216,244,288,353,447,361,407,428
Stock-theft,48,36,25,27,36,34,45,33,35,27
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,22,23,18,14,20,35,21,22,16,22
Drug-related crime,81,75,90,100,82,97,121,150,241,296
Driving under the influence of alcohol or drugs,53,60,68,58,59,64,76,87,139,186
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,2116,1953,1417,1321,1431,1602,1527,1330,1032,922
Commercial crime,275,229,128,124,182,202,254,370,332,278
Shoplifting,257,184,188,171,191,317,337,254,282,250
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,4,10,11,14,24,20,35,19,18,12
Truck hijacking,0,2,3,3,6,5,0,1,6,3
Robbery at residential premises,2,14,14,36,47,96,90,72,89,84
Robbery at non-residential premises,0,0,1,7,33,63,68,66,48,45
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,44,50,58,59,80,69,67,53,56,52
Public violence,0,0,2,1,0,2,2,3,5,3
Crimen injuria,95,94,78,38,41,38,52,29,29,24
Neglect and ill-treatment of children ,16,10,22,14,16,11,19,23,9,13
Kidnapping,2,6,2,4,1,6,7,13,6,15
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Buffelshoek (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,2,2,3,0,1,0,2,2,2
Total Sexual Crimes,7,11,5,7,6,14,11,16,11,3
Attempted murder,4,3,2,5,7,2,5,2,2,4
Assault with the intent to inflict grievous bodily harm,45,48,39,31,43,35,36,34,27,13
Common assault,39,26,35,48,30,25,15,32,15,6
Common robbery,3,2,3,2,0,7,1,1,2,3
Robbery with aggravating circumstances,2,0,2,3,1,2,11,2,3,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,1,4,1,4,3,4,1,0,2
Malicious damage to property,22,17,21,22,22,21,20,21,6,6
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,6,4,4,10,6,8,6,3,7,7
Burglary at residential premises,42,50,42,68,64,50,38,42,20,27
Theft of motor vehicle and motorcycle,8,2,9,22,6,7,6,8,3,10
Theft out of or from motor vehicle,1,7,3,9,4,0,4,1,1,3
Stock-theft,32,19,17,31,24,31,22,15,18,28
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,0,4,0,1,0,3,2,2,0
Drug-related crime,9,9,3,4,7,22,1,9,10,8
Driving under the influence of alcohol or drugs,7,5,3,3,11,19,8,9,8,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,83,67,55,67,78,68,63,71,44,54
Commercial crime,2,3,1,6,0,2,3,4,1,2
Shoplifting,0,0,0,0,0,0,0,1,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,1,0,0,2,0,0,0
Truck hijacking,0,0,0,0,0,0,3,0,2,2
Robbery at residential premises,0,0,0,0,0,0,4,0,1,2
Robbery at non-residential premises,0,0,0,0,0,0,1,0,0,1
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,6,5,6,3,4,10,7,5,3,3
Public violence,0,0,0,0,0,0,1,0,0,0
Crimen injuria,10,9,6,9,6,5,10,5,8,4
Neglect and ill-treatment of children ,0,1,0,0,0,0,0,0,0,0
Kidnapping,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Christiana (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,6,12,5,8,11,6,4,11,5
Total Sexual Crimes,22,37,37,38,41,60,51,44,49,61
Attempted murder,4,3,1,2,8,8,5,1,7,4
Assault with the intent to inflict grievous bodily harm,133,138,141,138,172,121,117,173,144,129
Common assault,174,145,141,103,135,159,96,133,108,112
Common robbery,23,26,21,21,32,31,23,25,24,23
Robbery with aggravating circumstances,6,5,8,13,9,15,11,18,13,13
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,4,1,2,2,3,2,4,4,2
Malicious damage to property,61,68,63,55,46,58,66,61,69,67
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,36,56,11,19,36,38,39,47,44,36
Burglary at residential premises,113,104,128,111,178,150,153,159,233,175
Theft of motor vehicle and motorcycle,14,14,17,12,12,11,9,13,3,11
Theft out of or from motor vehicle,26,23,32,22,27,28,16,26,17,21
Stock-theft,53,34,17,26,29,17,14,9,16,18
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,1,3,1,3,2,2,1,0,0
Drug-related crime,35,48,45,43,62,73,45,22,20,11
Driving under the influence of alcohol or drugs,11,12,6,8,8,20,15,15,20,34
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,237,204,180,160,174,195,159,175,157,135
Commercial crime,15,14,14,12,16,17,13,34,21,27
Shoplifting,15,8,11,15,10,6,5,7,5,5
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,0,0
Truck hijacking,0,0,1,0,0,0,0,3,0,0
Robbery at residential premises,0,0,0,0,3,1,1,1,5,6
Robbery at non-residential premises,0,0,0,0,0,3,7,8,2,2
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,14,10,10,10,9,8,1,6,7,15
Public violence,1,0,0,0,2,0,1,1,0,0
Crimen injuria,58,53,44,32,34,31,30,32,29,27
Neglect and ill-treatment of children ,3,0,3,5,2,1,2,3,3,1
Kidnapping,0,0,0,2,0,0,0,2,1,5
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Coligny (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,3,8,3,5,5,6,2,7,3,6
Total Sexual Crimes,43,35,31,31,36,44,37,43,41,25
Attempted murder,2,8,1,6,2,3,1,4,1,2
Assault with the intent to inflict grievous bodily harm,132,151,137,165,145,163,94,71,83,86
Common assault,129,131,78,80,54,66,69,26,43,46
Common robbery,21,26,15,36,20,24,19,10,10,11
Robbery with aggravating circumstances,11,6,8,13,8,13,17,14,16,17
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,9,3,3,3,1,1,2,5,4,1
Malicious damage to property,42,47,41,49,50,43,42,35,26,42
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,48,11,13,32,12,22,32,9,16,26
Burglary at residential premises,62,79,61,72,62,86,89,53,36,80
Theft of motor vehicle and motorcycle,8,9,17,15,7,5,3,3,5,9
Theft out of or from motor vehicle,29,15,25,19,5,10,9,11,8,12
Stock-theft,46,46,38,32,24,43,52,28,42,36
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,2,2,5,3,3,0,3,0,0
Drug-related crime,55,68,99,85,41,33,39,33,47,83
Driving under the influence of alcohol or drugs,9,12,12,10,8,10,4,3,2,2
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,190,120,115,133,109,132,87,90,77,71
Commercial crime,10,8,8,13,6,9,16,12,11,6
Shoplifting,12,6,11,7,3,4,3,5,0,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,1,0,0,0,0,1,0,0,1
Truck hijacking,2,2,6,2,1,2,1,1,0,0
Robbery at residential premises,0,0,0,0,1,3,4,5,3,2
Robbery at non-residential premises,0,0,0,1,1,1,4,5,9,6
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,10,14,5,12,11,9,12,8,11,6
Public violence,0,1,1,2,0,0,0,0,0,1
Crimen injuria,43,34,21,31,7,17,18,4,13,17
Neglect and ill-treatment of children ,1,2,2,3,0,0,0,0,1,0
Kidnapping,0,0,0,0,1,0,0,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Cyferskuil (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,2,2,2,1,5,3,2,2,3,4
Total Sexual Crimes,27,22,25,14,24,23,18,19,28,23
Attempted murder,4,3,0,0,2,2,1,1,3,1
Assault with the intent to inflict grievous bodily harm,50,35,37,34,37,63,59,53,47,57
Common assault,29,23,28,20,32,27,23,20,28,32
Common robbery,15,7,6,9,5,8,9,7,10,5
Robbery with aggravating circumstances,7,8,6,11,19,18,8,7,13,19
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,5,2,0,3,2,1,4,2,0
Malicious damage to property,13,4,13,17,13,31,20,15,13,15
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,22,14,11,19,14,18,17,15,10,14
Burglary at residential premises,37,40,51,24,30,46,47,41,30,39
Theft of motor vehicle and motorcycle,2,2,1,1,3,3,3,2,4,7
Theft out of or from motor vehicle,6,0,1,3,0,1,4,6,0,5
Stock-theft,4,12,10,11,9,11,14,10,20,19
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,3,4,3,8,3,1,0,4,2,0
Drug-related crime,3,9,16,17,51,55,93,102,151,171
Driving under the influence of alcohol or drugs,1,1,0,1,2,0,1,4,0,0
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,45,15,14,15,35,125,89,108,228,111
Commercial crime,0,6,1,0,0,0,0,0,2,0
Shoplifting,0,0,1,0,0,0,0,1,0,0
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,3,0,1,0,2,0,1,0,0
Truck hijacking,1,0,0,0,0,1,0,0,0,0
Robbery at residential premises,1,2,0,2,3,1,0,0,0,2
Robbery at non-residential premises,1,1,0,3,10,9,2,4,11,12
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,0,2,0,0,1,1,1,0,0,1
Public violence,0,0,0,0,0,1,0,0,0,0
Crimen injuria,9,10,1,5,3,3,7,5,8,2
Neglect and ill-treatment of children ,3,1,0,0,0,0,2,1,0,1
Kidnapping,1,0,0,1,0,3,0,1,0,0
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Delareyville (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,6,1,5,3,3,5,3,6,2,4
Total Sexual Crimes,28,45,36,31,22,32,33,31,46,40
Attempted murder,2,5,2,5,0,6,0,3,3,4
Assault with the intent to inflict grievous bodily harm,110,99,77,76,54,86,92,99,64,50
Common assault,120,78,52,70,50,38,44,38,35,32
Common robbery,13,15,15,8,12,17,20,7,12,6
Robbery with aggravating circumstances,7,4,4,7,5,6,8,11,13,7
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,2,1,1,1,0,4,3,1,2
Malicious damage to property,48,38,49,36,34,28,34,25,28,25
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,44,34,34,48,40,69,40,50,49,45
Burglary at residential premises,78,56,60,50,45,58,30,40,40,51
Theft of motor vehicle and motorcycle,9,23,14,6,2,4,6,2,3,6
Theft out of or from motor vehicle,34,19,24,17,14,20,17,15,22,26
Stock-theft,47,34,41,55,46,34,46,44,55,38
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,5,2,4,4,2,3,1,3,8,9
Drug-related crime,48,49,39,43,24,30,32,29,27,71
Driving under the influence of alcohol or drugs,10,11,16,15,10,10,21,10,6,4
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,252,168,175,140,145,164,142,124,83,92
Commercial crime,11,11,9,13,27,24,20,70,78,62
Shoplifting,43,32,23,19,22,6,9,14,5,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,1,0,0,1,0
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,0,0,0,0,0,0,0,2,3,2
Robbery at non-residential premises,0,0,0,1,0,0,3,4,6,3
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,8,8,8,13,12,8,13,11,18,20
Public violence,0,0,0,0,2,0,0,0,0,0
Crimen injuria,13,9,11,4,8,9,17,11,13,6
Neglect and ill-treatment of children ,1,0,0,0,0,0,0,0,1,3
Kidnapping,1,0,0,1,0,1,1,0,0,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Ganyesa (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,10,6,4,5,4,3,6,3,7,5
Total Sexual Crimes,59,58,46,53,52,57,53,58,73,85
Attempted murder,9,10,4,4,0,4,7,6,7,8
Assault with the intent to inflict grievous bodily harm,221,220,224,209,192,153,168,194,201,211
Common assault,32,39,38,38,33,38,38,28,46,18
Common robbery,26,20,27,26,20,29,11,36,33,16
Robbery with aggravating circumstances,11,8,27,9,14,21,9,10,32,18
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,3,4,5,3,3,1,5,16,4,13
Malicious damage to property,27,42,54,38,49,47,38,27,40,33
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,16,21,40,50,65,58,63,72,85,63
Burglary at residential premises,109,87,94,100,81,77,103,81,84,80
Theft of motor vehicle and motorcycle,9,1,5,1,2,0,0,4,3,0
Theft out of or from motor vehicle,20,4,8,6,7,11,3,5,6,8
Stock-theft,151,58,49,31,55,58,28,28,44,50
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,1,1,1,0,1,2,6,1,3,4
Drug-related crime,7,19,17,37,63,41,26,25,46,80
Driving under the influence of alcohol or drugs,4,1,8,4,10,5,8,3,4,17
OTHER SERIOUS CRIMES,,,,,,,,,,
All theft not mentioned elsewhere,59,57,65,58,54,62,58,69,57,46
Commercial crime,10,8,9,21,37,35,19,12,11,12
Shoplifting,1,5,10,1,4,2,6,9,11,3
SUBCATEGORIES OF AGGRAVATED ROBBERY FORMING PART OF AGGRAVATED ROBBERY ABOVE,,,,,,,,,,
Carjacking,0,0,0,0,0,0,0,0,1,1
Truck hijacking,0,0,0,0,0,0,0,0,0,0
Robbery at residential premises,1,2,7,1,2,4,1,3,7,2
Robbery at non-residential premises,0,0,0,0,2,5,8,6,10,10
OTHER CRIME CATEGORIES,,,,,,,,,,
Culpable homicide,4,2,4,6,3,3,5,3,5,5
Public violence,0,0,1,0,0,0,0,0,0,4
Crimen injuria,6,7,10,8,20,10,9,7,9,6
Neglect and ill-treatment of children ,1,3,2,5,2,4,3,1,2,4
Kidnapping,3,0,0,2,1,2,0,3,1,1
,,,,,,,,,,
,,,,,,,,,,
Crime Research and Statistics -South African Police Service,,,,,,,,,,
,,,,,,,,,,
Crime in  Groot Marico (NW)  for April to March 2003/2004 - 2012/2013,,,,,,,,,,
,,,,,,,,,,
-,,,,,,,,,,
,,,,,,,,,,
Crime Category,April 2003 to March 2004,April 2004 to March 2005,April 2005 to March 2006,April 2006 to March 2007,April 2007 to March 2008 ,April 2008 to March 2009 ,April 2009 to March 2010,April 2010 to March 2011,April 2011 to March 2012,April 2012 to March 2013
CONTACT CRIME (CRIMES AGAINST THE PERSON),,,,,,,,,,
Murder,5,2,4,3,3,1,2,1,4,2
Total Sexual Crimes,18,16,16,16,14,21,17,12,12,8
Attempted murder,3,0,1,0,3,0,4,0,1,2
Assault with the intent to inflict grievous bodily harm,53,28,33,41,38,31,32,30,27,25
Common assault,76,59,52,41,34,35,24,35,18,19
Common robbery,1,4,2,1,4,1,3,1,1,4
Robbery with aggravating circumstances,5,1,0,2,7,2,4,5,5,5
CONTACT-RELATED CRIMES,,,,,,,,,,
Arson,2,1,1,1,1,2,3,1,3,2
Malicious damage to property,30,18,30,26,29,14,18,28,23,16
PROPERTY-RELATED CRIMES,,,,,,,,,,
Burglary at non-residential premises,12,11,13,7,9,8,10,27,13,13
Burglary at residential premises,82,63,35,70,68,42,75,43,69,54
Theft of motor vehicle and motorcycle,0,4,3,3,3,4,4,3,1,4
Theft out of or from motor vehicle,20,11,16,3,11,3,8,1,2,9
Stock-theft,23,16,19,31,30,20,49,26,21,21
CRIMES HEAVILY DEPENDENT ON POLICE ACTION FOR DETECTION,,,,,,,,,,
Illegal possession of firearms and ammunition,0,0,1,0,0,2,3,1,2,11
Drug-related crime,1,15,20,22,16,6,48,41,29,23
Driving under the influence of alcohol or drugs,2,4,0,0,2,5,1,4,7,6
